1g2o 1.75 2001 10.55 ----- 1g2o.pdf 267.261
1n43 1.89 2003 10.55 ----- 1n43.pdf 244.311
1rbo 2.30 1997 10.55 ----- 1rbo.pdf 358.131
1qbr 1.80 1997 10.57 ----- 1qbr.pdf 758.908
1qbt 2.10 1997 10.62 ----- 1qbr.pdf 824.924
1b8o 1.50 1999 10.64 ----- 1b8o.pdf 267.261
1dif 1.70 1996 10.66 ----- 1dif.pdf 830.962
7std 1.80 1999 10.72 ----- 4std.pdf 334.669
1c4v 2.10 2000 10.80 ----- 1c4u.pdf 529.653
1ebg 2.10 1995 10.82 ----- 1ebg.pdf 156.054
1els 2.40 1994 10.82 ----- 1els.pdf 156.054
1hxw 1.80 1998 10.82 ----- 1hxw.pdf 720.944
1n9m 1.60 2003 10.96 ----- 1n43.pdf 244.311
1swp 2.00 1999 11.00 ----- 1swk.pdf 244.311
1dqx 2.40 2000 11.05 ----- 1dqx.pdf 341.189
1eix 2.50 2000 11.06 ----- 1eix.pdf 341.189
1lor 1.60 2002 11.06 ----- 1lol.pdf 341.189
1d4y 1.97 1999 11.10 ----- 1d4s.pdf 602.664
3std 1.65 1999 11.11 ----- 3std.pdf 364.442
1mq6 2.10 2003 11.15 ----- 1mq5.pdf 568.860
1nc9 1.80 2003 11.17 ----- 1n43.pdf 474.550
1pro 1.80 1996 11.30 ----- 1pro.pdf 584.682
1lyb 2.50 1994 11.42 ----- 1lyb.pdf 685.892
6cpa 2.00 1991 11.52 ----- 6cpa.pdf 479.440
1duv 1.70 2000 11.80 ----- 1duv.pdf 293.258
1ctu 2.30 1995 11.92 ----- 1ctt.pdf 246.217
1agm 2.40 1994 12.00 ----- 1agm.pdf 646.613
1lf9 2.20 2003 12.00 ----- 1lf9.pdf 646.613
1swk 2.00 1999 12.00 ----- 1swk.pdf 244.311
1swn 2.20 1999 12.00 ----- 1swk.pdf 244.311
1ndj 1.81 2003 12.16 ----- 1n43.pdf 244.311
1a4m 1.95 1998 13.00 ----- 1a4l.pdf 268.226
2ada 2.40 1995 13.00 ----- 2ada.pdf 268.226
7cpa 2.00 1994 13.96 ----- 7cpa.pdf 583.589
